Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-05-27 11:42:42,"DL Day",2h 36m,"Nordic Curl",1,0,2,0,0,"","",
2023-05-27 11:42:42,"DL Day",2h 36m,"Nordic Curl",2,0,2,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Nordic Curl",3,0,2,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Tib Raises",1,10.0,50,0,0,"",,
2023-05-27 11:42:42,"DL Day",2h 36m,"Tib Raises",2,15.0,50,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Deadlift (Barbell)",1,135.0,8,0,0,"",,
2023-05-27 11:42:42,"DL Day",2h 36m,"Deadlift (Barbell)",2,185.00000000000003,5,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Deadlift (Barbell)",3,225.0,4,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Deadlift (Barbell)",4,285.0,3,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Deadlift (Barbell)",5,295.0,3,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Deadlift (Barbell)",6,305.0,1,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Deadlift (Barbell)",7,305.0,5,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Deadlift (Barbell)",8,305.0,5,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Deadlift (Barbell)",9,225.0,10,0,0,,,
2023-05-27 11:42:42,"DL Day",2h 36m,"Seated Calf Raise Dumbbells",1,120.0,20,0,0,"",,
2023-05-27 11:42:42,"DL Day",2h 36m,"Seated Calf Raise Dumbbells",2,170.0,21,0,0,,,
2023-05-28 11:36:21,"Chest Day",59m,"Cable Crossover",1,35.0,17,0,0,"","",
2023-05-28 11:36:21,"Chest Day",59m,"Cable Crossover",2,40.0,20,0,0,,,
2023-05-28 11:36:21,"Chest Day",59m,"Cable Crossover",3,45.0,16,0,0,,,
2023-05-28 11:36:21,"Chest Day",59m,"External Side Shoulder Rotation (Cable)",1,20.0,15,0,0,"",,
2023-05-28 11:36:21,"Chest Day",59m,"External Side Shoulder Rotation (Cable)",2,20.0,20,0,0,,,
2023-05-28 11:36:21,"Chest Day",59m,"External Side Shoulder Rotation (Cable)",3,20.0,30,0,0,,,
2023-05-28 11:36:21,"Chest Day",59m,"Half Incline Bench Barbell",1,135.0,4,0,0,"",,
2023-05-28 11:36:21,"Chest Day",59m,"Half Incline Bench Barbell",2,155.0,4,0,0,,,
2023-05-28 11:36:21,"Chest Day",59m,"Half Incline Bench Barbell",3,175.0,4,0,0,,,
2023-05-28 11:36:21,"Chest Day",59m,"Half Incline Bench Barbell",4,195.0,2,0,0,,,
2023-05-28 11:36:21,"Chest Day",59m,"Half Incline Bench Barbell",5,175.0,7,0,0,,,
2023-05-28 11:36:21,"Chest Day",59m,"Half Incline Bench Barbell",6,175.0,5,0,0,,,
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Atg Split Squat FF Elevated",1,40.0,4,0,0,"","",
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Atg Split Squat FF Elevated",2,50.0,8,0,0,,,
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Atg Split Squat FF Elevated",3,70.0,3,0,0,,,
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Atg Split Squat FF Elevated",4,80.0,4,0,0,,,
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Atg Split Squat FF Elevated",5,80.0,15,0,0,,,
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Single Leg Deficit Calf Raise ",1,0.0,8,0,0,"",,
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Single Leg Deficit Calf Raise ",2,0.0,9,0,0,,,
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Reverse Squat",1,55.0,14,0,0,"",,
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Reverse Squat",2,90.0,5,0,0,,,
2023-05-29 10:07:52,"Spring legs 2",7h 9m,"Reverse Squat",3,120.0,10,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Pendlay Row (Barbell)",1,95.0,10,0,0,"","",
2023-05-30 17:37:30,"Back Day",56m,"Pendlay Row (Barbell)",2,135.0,5,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Pendlay Row Palm Up",1,115.0,3,0,0,"",,
2023-05-30 17:37:30,"Back Day",56m,"Pendlay Row Palm Up",2,135.0,4,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Pendlay Row Palm Up",3,155.0,4,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Pendlay Row Palm Up",4,175.0,2,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Pendlay Row Palm Up",5,175.0,8,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Pendlay Row Palm Up",6,175.0,8,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Pull Up",1,0,6,0,0,"",,
2023-05-30 17:37:30,"Back Day",56m,"Pull Up",2,0,6,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Bicep Curl (Barbell)",1,45.0,8,0,0,"",,
2023-05-30 17:37:30,"Back Day",56m,"Bicep Curl (Barbell)",2,55.0,10,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Bicep Curl (Barbell)",3,60.0,10,0,0,,,
2023-05-30 17:37:30,"Back Day",56m,"Bicep Curl (Barbell)",4,60.0,7,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",1,20.0,5,0,0,"","",
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",2,30.0,5,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",3,40.0,4,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",4,45.0,4,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",5,50.0,4,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",6,55.0,4,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",7,60.0,4,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",8,60.0,11,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",9,60.0,11,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Landmine Press",10,45.0,8,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Tri Executions",1,20.0,28,0,0,"",,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Tri Executions",2,25.0,18,0,0,,,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Tri Samurai",1,15.0,30,0,0,"",,
2023-06-01 09:43:39,"Shoulders, Back, Tris",1h 2m,"Tri Samurai",2,20.0,30,0,0,,,
2023-06-02 09:57:28,"Pullovers",49m,"Pullover (Dumbbell)",1,25.0,8,0,0,"","",
2023-06-02 09:57:28,"Pullovers",49m,"Pullover (Dumbbell)",2,35.0,5,0,0,,,
2023-06-02 09:57:28,"Pullovers",49m,"Pullover (Dumbbell)",3,45.0,5,0,0,,,
2023-06-02 09:57:28,"Pullovers",49m,"Pullover (Dumbbell)",4,55.0,5,0,0,,,
2023-06-02 09:57:28,"Pullovers",49m,"Pullover (Dumbbell)",5,60.0,10,0,0,,,
2023-06-02 09:57:28,"Pullovers",49m,"Pullover (Dumbbell)",6,60.0,13,0,0,,,
2023-06-04 12:44:02,"DL Day",1h 17m,"Nordic Curl",1,0,3,0,0,"","",
2023-06-04 12:44:02,"DL Day",1h 17m,"Nordic Curl",2,0,4,0,0,,,
2023-06-04 12:44:02,"DL Day",1h 17m,"Tib Raises",1,15.0,30,0,0,"",,
2023-06-04 12:44:02,"DL Day",1h 17m,"Tib Raises",2,20.0,16,0,0,,,
2023-06-04 12:44:02,"DL Day",1h 17m,"Tib Raises",3,20.0,30,0,0,,,
2023-06-04 12:44:02,"DL Day",1h 17m,"Deadlift (Barbell)",1,135.0,8,0,0,"",,
2023-06-04 12:44:02,"DL Day",1h 17m,"Deadlift (Barbell)",2,185.00000000000003,4,0,0,,,
2023-06-04 12:44:02,"DL Day",1h 17m,"Deadlift (Barbell)",3,245.00000000000003,4,0,0,,,
2023-06-04 12:44:02,"DL Day",1h 17m,"Deadlift (Barbell)",4,275.0,3,0,0,,,
2023-06-04 12:44:02,"DL Day",1h 17m,"Deadlift (Barbell)",5,305.0,3,0,0,,,
2023-06-04 12:44:02,"DL Day",1h 17m,"Deadlift (Barbell)",6,315.0,5,0,0,,,
2023-06-04 12:44:02,"DL Day",1h 17m,"Deadlift (Barbell)",7,275.0,5,0,0,,,
2023-06-08 10:00:59,"Chest Day",1h 8m,"Cable Crossover",1,35.0,15,0,0,"","",
2023-06-08 10:00:59,"Chest Day",1h 8m,"Cable Crossover",2,45.0,19,0,0,,,
2023-06-08 10:00:59,"Chest Day",1h 8m,"External Side Shoulder Rotation (Cable)",1,20.0,20,0,0,"",,
2023-06-08 10:00:59,"Chest Day",1h 8m,"External Side Shoulder Rotation (Cable)",2,20.0,30,0,0,,,
2023-06-08 10:00:59,"Chest Day",1h 8m,"Bench Press (Barbell)",1,95.0,4,0,0,"",,
2023-06-08 10:00:59,"Chest Day",1h 8m,"Bench Press (Barbell)",2,135.0,3,0,0,,,
2023-06-08 10:00:59,"Chest Day",1h 8m,"Bench Press (Barbell)",3,155.0,5,0,0,,,
2023-06-08 10:00:59,"Chest Day",1h 8m,"Bench Press (Barbell)",4,175.0,7,0,0,,,
2023-06-08 10:00:59,"Chest Day",1h 8m,"Bench Press (Barbell)",5,175.0,7,0,0,,,
2023-06-08 10:00:59,"Chest Day",1h 8m,"Bench Press (Barbell)",6,95.0,5,0,0,,,
2023-06-10 13:06:39,"New Squats",1h 24m,"Front Squat (Barbell)",1,95.0,8,0,0,"","",
2023-06-10 13:06:39,"New Squats",1h 24m,"Front Squat (Barbell)",2,95.0,10,0,0,,,
2023-06-10 13:06:39,"New Squats",1h 24m,"Front Squat (Barbell)",3,95.0,11,0,0,,,
2023-06-10 13:06:39,"New Squats",1h 24m,"Nordic Curl",1,0,3,0,0,"",,
2023-06-10 13:06:39,"New Squats",1h 24m,"Nordic Curl",2,0,3,0,0,,,
2023-06-10 13:06:39,"New Squats",1h 24m,"Nordic Curl",3,0,3,0,0,,,
2023-06-10 13:06:39,"New Squats",1h 24m,"Seated Calf Raise Dumbbells",1,120.0,40,0,0,"",,
2023-06-10 13:06:39,"New Squats",1h 24m,"Seated Calf Raise Dumbbells",2,160.0,20,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Omni Lat Pulls ",1,50.0,11,0,0,"","",
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Omni Lat Pulls ",2,70.0,11,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Chin Up",1,0,7,0,0,"",,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Chin Up",2,0,8,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Pendlay Row (Barbell)",1,135.0,4,0,0,"",,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Pendlay Row (Barbell)",2,135.0,3,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Pendlay Row (Barbell)",3,155.0,5,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Pendlay Row (Barbell)",4,175.0,6,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Pendlay Row (Barbell)",5,175.0,7,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Pendlay Row (Barbell)",6,135.0,8,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Pendlay Row Palm Up",1,95.0,6,0,0,"",,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Pendlay Row Palm Up",2,135.0,3,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Pendlay Row Palm Up",3,135.0,3,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Bicep Curl (Dumbbell)",1,30.0,10,0,0,"",,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Bicep Curl (Dumbbell)",2,35.0,10,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Bicep Curl (Dumbbell)",3,30.0,9,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Bicep Curl (Dumbbell)",4,30.0,7,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Bicep Curl (Dumbbell)",5,30.0,5,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Push Up",1,0,10,0,0,"",,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Push Up",2,0,10,0,0,,,
2023-06-12 10:13:35,"Spring Back N Bis",1h 28m,"Push Up",3,0,10,0,0,,,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"Dumbbell Shoulder External Rotation ",1,10.0,10,0,0,"","",
2023-06-14 11:04:24,"Morning Workout",3h 18m,"Dumbbell Shoulder External Rotation ",2,10.0,17,0,0,,,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"Dumbbell Shoulder External Rotation ",3,10.0,20,0,0,,,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"High Incline Dumbbell Press",1,35.0,7,0,0,"",,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"High Incline Dumbbell Press",2,40.0,3,0,0,,,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"High Incline Dumbbell Press",3,50.0,3,0,0,,,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"High Incline Dumbbell Press",4,60.0,13,0,0,,,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"High Incline Dumbbell Press",5,50.0,12,0,0,,,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"Tri Executions",1,20.0,20,0,0,"",,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"Tri Executions",2,25.0,23,0,0,,,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"Tri Samurai",1,20.0,18,0,0,"",,
2023-06-14 11:04:24,"Morning Workout",3h 18m,"Tri Samurai",2,20.0,15,0,0,,,
2023-06-16 10:20:15,"Squats",2h,"Tib Raises",1,10.0,50,0,0,"","",
2023-06-16 10:20:15,"Squats",2h,"Tib Raises",2,15.0,40,0,0,,,
2023-06-16 10:20:15,"Squats",2h,"Tib Raises",3,20.0,40,0,0,,,
2023-06-16 10:20:15,"Squats",2h,"Nordic Curl",1,0,3,0,0,"",,
2023-06-16 10:20:15,"Squats",2h,"Nordic Curl",2,0,3,0,0,,,
2023-06-16 10:20:15,"Squats",2h,"Nordic Curl",3,0,3,0,0,,,
2023-06-16 10:20:15,"Squats",2h,"Squat (Barbell)",1,135.0,6,0,0,"",,
2023-06-16 10:20:15,"Squats",2h,"Squat (Barbell)",2,135.0,10,0,0,,,
2023-06-16 10:20:15,"Squats",2h,"Squat (Barbell)",3,135.0,13,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Decline Bench Press (Barbell)",1,135.0,5,0,0,"","",
2023-06-20 10:04:40,"Morning Workout",48m,"Decline Bench Press (Barbell)",2,155.0,5,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Decline Bench Press (Barbell)",3,185.00000000000003,5,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Decline Bench Press (Barbell)",4,185.00000000000003,11,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Decline Bench Press (Barbell)",5,190.0,11,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Decline Bench Press (Barbell)",6,135.0,12,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"External Side Shoulder Rotation (Cable)",1,20.0,20,0,0,"",,
2023-06-20 10:04:40,"Morning Workout",48m,"External Side Shoulder Rotation (Cable)",2,25.0,30,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Pull Up",1,0,6,0,0,"",,
2023-06-20 10:04:40,"Morning Workout",48m,"Pull Up",2,0,6,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Pull Up",3,0,6,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Reverse Squat",1,60.0,10,0,0,"",,
2023-06-20 10:04:40,"Morning Workout",48m,"Reverse Squat",2,80.0,7,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Reverse Squat",3,100.0,7,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Reverse Squat",4,120.0,10,0,0,,,
2023-06-20 10:04:40,"Morning Workout",48m,"Reverse Squat",5,130.0,10,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Stiff Leg Deadlift (Barbell)",1,45.0,10,0,0,"","",
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Stiff Leg Deadlift (Barbell)",2,65.0,13,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Stiff Leg Deadlift (Barbell)",3,85.0,10,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Stiff Leg Deadlift (Barbell)",4,95.0,11,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Bicep Curl (Dumbbell)",1,30.0,10,0,0,"",,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Bicep Curl (Dumbbell)",2,35.0,18,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Bicep Curl (Dumbbell)",3,30.0,18,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Bicep Curl (Dumbbell)",4,30.0,18,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Deadlift (Barbell)",1,135.0,10,0,0,"",,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Deadlift (Barbell)",2,185.00000000000003,6,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Deadlift (Barbell)",3,285.0,5,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Deadlift (Barbell)",4,285.0,5,0,0,,,
2023-06-28 13:15:46,"Midday Workout",1h 16m,"Deadlift (Barbell)",5,185.00000000000003,5,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Landmine Press",1,25.0,8,0,0,"","",
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Landmine Press",2,25.0,10,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Landmine Press",3,35.0,8,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Landmine Press",4,45.0,10,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Landmine Press",5,25.0,5,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Pullover (Dumbbell)",1,25.0,8,0,0,"",,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Pullover (Dumbbell)",2,35.0,8,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Pullover (Dumbbell)",3,45.0,3,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Pullover (Dumbbell)",4,55.0,3,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Pullover (Dumbbell)",5,65.0,3,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Pullover (Dumbbell)",6,65.0,10,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Lateral Raise (Dumbbell)",1,10.0,15,0,0,"",,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Lateral Raise (Dumbbell)",2,10.0,15,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Lateral Raise (Dumbbell)",3,12.5,12,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Front Raise (Dumbbell)",1,10.0,12,0,0,"",,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Front Raise (Dumbbell)",2,12.5,12,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Rear Delt Raise",1,10.0,12,0,0,"",,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Rear Delt Raise",2,10.0,11,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Lat Pulldown (Cable)",1,130.0,13,0,0,"",,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Lat Pulldown (Cable)",2,149.99999999999997,10,0,0,,,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Triceps Extension",1,40.0,20,0,0,"",,
2023-06-29 11:59:55,"Shoulders, Back, Tris",1h 15m,"Triceps Extension",2,10.0,15,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Triceps Extension",1,60.0,33,0,0,"","",
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Triceps Extension",2,80.0,15,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Triceps Extension",3,90.0,17,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Landmine Press",1,30.0,3,0,0,"",,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Landmine Press",2,45.0,3,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Landmine Press",3,50.0,3,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Landmine Press",4,55.0,3,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Landmine Press",5,60.0,10,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Landmine Press",6,45.0,10,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Pullover (Bar)",1,45.0,10,0,0,"",,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Pullover (Bar)",2,45.0,10,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Pullover (Bar)",3,55.0,10,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"Pullover (Bar)",4,35.0,10,0,0,,,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"External Side Shoulder Rotation (Cable)",1,20.0,30,0,0,"",,
2023-07-06 11:18:15,"Shoulders N Back",1h 47m,"External Side Shoulder Rotation (Cable)",2,25.0,16,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Omni Lat Pulls ",1,60.0,10,0,0,"","",
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Omni Lat Pulls ",2,90.0,9,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Chin Up",1,0,5,0,0,"",,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Chin Up",2,0,5,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Pendlay Row (Barbell)",1,95.0,10,0,0,"",,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Pendlay Row (Barbell)",2,135.0,4,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Pendlay Row (Barbell)",3,135.0,8,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Pendlay Row (Barbell)",4,135.0,8,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Pendlay Row (Barbell)",5,155.0,7,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Bicep Curl (Dumbbell)",1,30.0,10,0,0,"",,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Bicep Curl (Dumbbell)",2,35.0,10,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Bicep Curl (Dumbbell)",3,30.0,9,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Bicep Curl (Dumbbell)",4,30.0,7,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Push Up",1,0,10,0,0,"",,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Push Up",2,0,10,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Push Up",3,0,10,0,0,,,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Pull Up",1,0,5,0,0,"",,
2023-07-07 10:28:05,"Spring Back N Bis",53m,"Pull Up",2,0,5,0,0,,,
2023-07-08 13:02:04,"Summer Squat",38m,"Squat (Barbell)",1,135.0,12,0,0,"","",
2023-07-08 13:02:04,"Summer Squat",38m,"Squat (Barbell)",2,155.0,12,0,0,,,
2023-07-08 13:02:04,"Summer Squat",38m,"Squat (Barbell)",3,155.0,10,0,0,,,
2023-07-08 13:02:04,"Summer Squat",38m,"Nordic Curl",1,0,3,0,0,"",,
2023-07-08 13:02:04,"Summer Squat",38m,"Nordic Curl",2,0,3,0,0,,,
2023-07-08 13:02:04,"Summer Squat",38m,"Nordic Curl",3,0,3,0,0,,,
2023-07-08 13:02:04,"Summer Squat",38m,"Tib Raises",1,10.0,40,0,0,"",,
2023-07-08 13:02:04,"Summer Squat",38m,"Tib Raises",2,15.0,40,0,0,,,
2023-07-08 13:02:04,"Summer Squat",38m,"Tib Raises",3,20.0,50,0,0,,,
2023-07-08 13:02:04,"Summer Squat",38m,"Box Jump",1,0,3,0,0,"",,
2023-07-10 10:25:09,"Bench",42m,"Chest Dip (Assisted)",1,149.99999999999997,8,0,0,"","",
2023-07-10 10:25:09,"Bench",42m,"Chest Dip (Assisted)",2,149.99999999999997,9,0,0,,,
2023-07-10 10:25:09,"Bench",42m,"Incline Bench Press (Barbell)",1,95.0,3,0,0,"",,
2023-07-10 10:25:09,"Bench",42m,"Incline Bench Press (Barbell)",2,115.0,5,0,0,,,
2023-07-10 10:25:09,"Bench",42m,"Incline Bench Press (Barbell)",3,135.0,5,0,0,,,
2023-07-10 10:25:09,"Bench",42m,"Incline Bench Press (Barbell)",4,145.0,9,0,0,,,
2023-07-10 10:25:09,"Bench",42m,"Incline Bench Press (Barbell)",5,145.0,10,0,0,,,
2023-07-10 10:25:09,"Bench",42m,"Incline Bench Press (Barbell)",6,145.0,6,0,0,,,
2023-07-10 10:25:09,"Bench",42m,"Dumbbell Shoulder External Rotation ",1,10.0,10,0,0,"",,
2023-07-10 10:25:09,"Bench",42m,"Dumbbell Shoulder External Rotation ",2,10.0,22,0,0,,,
2023-07-10 10:25:09,"Bench",42m,"Dumbbell Shoulder External Rotation ",3,15.0,12,0,0,,,
2023-07-11 11:15:15,"Spring Back N Bis",37m,"Omni Lat Pulls ",1,90.0,9,0,0,"","",
2023-07-11 11:15:15,"Spring Back N Bis",37m,"Omni Lat Pulls ",2,90.0,9,0,0,,,
2023-07-11 11:15:15,"Spring Back N Bis",37m,"Chin Up",1,0,5,0,0,"",,
2023-07-11 11:15:15,"Spring Back N Bis",37m,"Chin Up",2,0,5,0,0,,,
2023-07-11 11:15:15,"Spring Back N Bis",37m,"Bicep Curl (Dumbbell)",1,30.0,10,0,0,"",,
2023-07-11 11:15:15,"Spring Back N Bis",37m,"Bicep Curl (Dumbbell)",2,35.0,10,0,0,,,
2023-07-11 11:15:15,"Spring Back N Bis",37m,"Bicep Curl (Dumbbell)",3,30.0,9,0,0,,,
